sample,page,detector_id,candidate_type,raw_confidence,x0,y0,x1,y1,width,height,center_x,center_y,has_text,text_word_count,text_char_length,text_uppercase_ratio,text_ends_colon,text_ends_question,text_ends_paren,text_ends_underscore,text_has_digit,font_size,attr_members,attr_checked,attr_filled,attr_aggregate,attr_rows,attr_cols,attr_row,attr_col,attr_caption,nearest_complementary_distance,same_page_candidate_count,row_band_count,row_band_same_type_count,matched_gold,matched_category,matched_gold_name,best_iou,best_coverage
cl01,7,underline-detector,UNDERLINE,0.95,49.58330154418945,346.6604919433594,545.4163208007812,358.6604919433594,495.8330192565918,12.0,297.49981117248535,352.6604919433594,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,317.54,67,1,0,0,,,0.0,0.0
cl01,7,underline-detector,UNDERLINE,0.95,49.58330154418945,297.13751220703125,545.4163208007812,309.13751220703125,495.8330192565918,12.0,297.49981117248535,303.13751220703125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,268.01,67,1,0,0,,,0.0,0.0
cl01,7,underline-detector,UNDERLINE,0.95,49.58330154418945,247.61459350585938,545.4163208007812,259.6145935058594,495.8330192565918,12.0,297.49981117248535,253.61459350585938,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,218.49,67,1,0,0,,,0.0,0.0
cl01,7,underline-detector,UNDERLINE,0.95,49.58330154418945,198.09170532226562,545.4163208007812,210.09170532226562,495.8330192565918,12.0,297.49981117248535,204.09170532226562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,168.97,67,1,0,0,,,0.0,0.0
cl01,7,underline-detector,UNDERLINE,0.95,49.58330154418945,148.5688018798828,545.4163208007812,160.5688018798828,495.8330192565918,12.0,297.49981117248535,154.5688018798828,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,119.44,67,1,0,0,,,0.0,0.0
cl01,7,underline-detector,UNDERLINE,0.95,49.58330154418945,99.04580688476562,545.4163208007812,111.04580688476562,495.8330192565918,12.0,297.49981117248535,105.04580688476562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,69.92,67,1,0,0,,,0.0,0.0
cl01,8,underline-detector,UNDERLINE,0.95,49.58329772949219,49.52289962768555,198.3332977294922,61.52289962768555,148.75,12.0,123.95829772949219,55.52289962768555,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,37.29,30,2,2,1,VALUE,LAST HEALING DATE,0.442,0.9186
cl01,8,underline-detector,UNDERLINE,0.95,223.40069580078125,49.52289962768555,372.15069580078125,61.52289962768555,148.75,12.0,297.77569580078125,55.52289962768555,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,20.4,30,2,2,1,VALUE,LAST FEEDBACK DATE,0.4043,0.9186
cl01,8,underline-detector,UNDERLINE,0.95,396.66668701171875,49.52289962768555,545.4166870117188,61.52289962768555,148.75,12.0,471.04168701171875,55.52289962768555,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,26.01,30,2,2,1,VALUE,SIGNATURE OF THE HEALER,0.3076,0.9186
cl01,3,underline-detector,UNDERLINE,0.918390007019043,57.86809539794922,661.2294311523438,111.54609680175781,673.2294311523438,53.678001403808594,12.0,84.70709609985352,667.2294311523438,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,3,2,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.918390007019043,57.86809539794922,651.2384033203125,111.54609680175781,663.2384033203125,53.678001403808594,12.0,84.70709609985352,657.2384033203125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,10,2,1,OPTION,DIET [VEGETARIAN],0.8036,0.9617
cl01,3,underline-detector,UNDERLINE,0.9053450012207032,136.4311981201172,710.75244140625,187.5001983642578,722.75244140625,51.069000244140625,12.0,161.9656982421875,716.75244140625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,10.99,181,2,1,0,,,0.0,0.0
cl01,3,underline-detector,UNDERLINE,0.9053450012207032,136.4311981201172,700.7614135742188,187.5001983642578,712.7614135742188,51.069000244140625,12.0,161.9656982421875,706.7614135742188,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,1.0,181,9,1,1,OPTION,OVERALL GENERAL HEALTH [EXCELLENT],0.8066,0.9618
cl01,1,vertical-rule-detector,VLINE,0.9,104.23919677734375,693.321533203125,104.23919677734375,718.08251953125,0.0,24.760986328125,104.23919677734375,705.7020263671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,21,7,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,693.321533203125,285.089111328125,718.08251953125,0.0,24.760986328125,285.089111328125,705.7020263671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,21,7,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,693.321533203125,49.58311462402344,718.08251953125,0.0,24.760986328125,49.58311462402344,705.7020263671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,21,7,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,158.89500427246094,693.321533203125,158.89500427246094,718.08251953125,0.0,24.760986328125,158.89500427246094,705.7020263671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,21,7,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,104.23919677734375,693.321533203125,104.23919677734375,718.08251953125,0.0,24.760986328125,104.23919677734375,705.7020263671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,21,7,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,693.321533203125,285.089111328125,718.08251953125,0.0,24.760986328125,285.089111328125,705.7020263671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,21,7,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,693.321533203125,49.58311462402344,718.08251953125,0.0,24.760986328125,49.58311462402344,705.7020263671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,21,7,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,668.5599975585938,285.089111328125,693.3209838867188,0.0,24.760986328125,285.089111328125,680.9404907226562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,8,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,668.5599975585938,49.58311462402344,693.3209838867188,0.0,24.760986328125,49.58311462402344,680.9404907226562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,8,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,158.89500427246094,693.321533203125,158.89500427246094,718.08251953125,0.0,24.760986328125,158.89500427246094,705.7020263671875,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,21,7,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,668.5599975585938,285.089111328125,693.3209838867188,0.0,24.760986328125,285.089111328125,680.9404907226562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,8,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,668.5599975585938,49.58311462402344,693.3209838867188,0.0,24.760986328125,49.58311462402344,680.9404907226562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,8,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,668.5599975585938,285.089111328125,693.3209838867188,0.0,24.760986328125,285.089111328125,680.9404907226562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,8,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,668.5599975585938,49.58311462402344,693.3209838867188,0.0,24.760986328125,49.58311462402344,680.9404907226562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,8,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,643.7985229492188,285.089111328125,668.5595092773438,0.0,24.760986328125,285.089111328125,656.1790161132812,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,9,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,643.7985229492188,49.58311462402344,668.5595092773438,0.0,24.760986328125,49.58311462402344,656.1790161132812,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,9,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,643.7985229492188,285.089111328125,668.5595092773438,0.0,24.760986328125,285.089111328125,656.1790161132812,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,9,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,643.7985229492188,49.58311462402344,668.5595092773438,0.0,24.760986328125,49.58311462402344,656.1790161132812,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,9,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,458.64581298828125,619.037109375,458.64581298828125,643.798095703125,0.0,24.760986328125,458.64581298828125,631.4176025390625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,12,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,643.7985229492188,285.089111328125,668.5595092773438,0.0,24.760986328125,285.089111328125,656.1790161132812,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,9,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,643.7985229492188,49.58311462402344,668.5595092773438,0.0,24.760986328125,49.58311462402344,656.1790161132812,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,9,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,619.037109375,285.089111328125,643.798095703125,0.0,24.760986328125,285.089111328125,631.4176025390625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,12,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,619.037109375,49.58311462402344,643.798095703125,0.0,24.760986328125,49.58311462402344,631.4176025390625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,12,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,458.64581298828125,619.037109375,458.64581298828125,643.798095703125,0.0,24.760986328125,458.64581298828125,631.4176025390625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,12,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,285.089111328125,619.037109375,285.089111328125,643.798095703125,0.0,24.760986328125,285.089111328125,631.4176025390625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,12,5,0,,,0.0,0.0
cl01,1,vertical-rule-detector,VLINE,0.9,49.58311462402344,619.037109375,49.58311462402344,643.798095703125,0.0,24.760986328125,49.58311462402344,631.4176025390625,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,,,,9999.0,155,12,5,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.9,378.16650390625,531.4146118164062,456.7625732421875,536.433611869812,78.5960693359375,5.019000053405762,417.46453857421875,533.9241118431091,1,6,26,0.0556,1,0,0,0,0,7.0,,0,0,0,,,,,,32.15,155,3,0,0,,,0.0,0.0
cl01,1,label-detector,LABEL,0.9,56.22710037231445,378.1979064941406,249.64306640625,383.9339065551758,193.41596603393555,5.736000061035156,152.93508338928223,381.0659065246582,1,10,59,0.0217,0,0,1,0,0,8.0,,0,0,0,,,,,,89.4,155,1,0,0,,,0.0,0.0
cl01,1,table-detector,TABLE,0.9,375.0,458.0,405.8799743652344,465.1399998664856,30.879974365234375,7.139999866485596,390.4399871826172,461.5699999332428,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,3,0,,0.0,155,4,0,0,,,0.0,0.0
cl01,1,table-detector,TABLE,0.9,376.5329895019531,506.8550109863281,415.2519836425781,513.3170166015625,38.718994140625,6.462005615234375,395.8924865722656,510.0860137939453,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,0.26,155,2,1,0,,,0.0,0.0
cl01,1,table-detector,TABLE,0.9,376.5329895019531,472.1889953613281,415.2519836425781,478.6510009765625,38.718994140625,6.462005615234375,395.8924865722656,475.4199981689453,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,0.26,155,3,2,0,,,0.0,0.0
cl01,1,table-detector,TABLE,0.9,376.5329895019531,437.52301025390625,415.2519836425781,443.9850158691406,38.718994140625,6.462005615234375,395.8924865722656,440.75401306152344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,4,0,,0.26,155,3,1,0,,,0.0,0.0
cl01,1,table-detector,TABLE,0.9,375.0,493.0,422.03997802734375,500.1399998664856,47.03997802734375,7.139999866485596,398.5199890136719,496.5699999332428,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,0.0,155,2,0,0,,,0.0,0.0
cl01,2,label-detector,LABEL,0.9,56.088401794433594,485.8229064941406,206.2216033935547,490.142906665802,150.1332015991211,4.320000171661377,131.15500259399414,487.9829065799713,1,4,40,1.0,0,1,0,0,0,6.0,,0,0,0,,,,,,17.13,52,4,1,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,553.192626953125,56.86809539794922,561.1836547851562,0.0,7.99102783203125,56.86809539794922,557.1881408691406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,15.67,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,503.6695861816406,56.86809539794922,511.66058349609375,0.0,7.990997314453125,56.86809539794922,507.6650848388672,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,15.67,181,28,21,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,454.1466979980469,56.86809539794922,462.1376953125,0.0,7.990997314453125,56.86809539794922,458.14219665527344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,15.67,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,561.1836547851562,57.86809539794922,562.1836547851562,1.0,1.0,57.36809539794922,561.6836547851562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,15.82,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,552.192626953125,57.86809539794922,553.192626953125,1.0,1.0,57.36809539794922,552.692626953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,0,,15.83,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,511.66058349609375,57.86809539794922,512.6605834960938,1.0,1.0,57.36809539794922,512.1605834960938,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,15.82,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,502.6695861816406,57.86809539794922,503.6695861816406,1.0,1.0,57.36809539794922,503.1695861816406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,0,,15.83,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,462.1376953125,57.86809539794922,463.1376953125,1.0,1.0,57.36809539794922,462.6376953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,15.82,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,56.86809539794922,453.1466979980469,57.86809539794922,454.1466979980469,1.0,1.0,57.36809539794922,453.6466979980469,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,0,,15.83,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,66.0,504.0,68.80000305175781,508.0,2.8000030517578125,4.0,67.4000015258789,506.0,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,1,,5.4,181,22,15,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,66.0,455.0,68.80000305175781,459.0,2.8000030517578125,4.0,67.4000015258789,457.0,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,1,,5.27,181,25,18,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,68.80000305175781,504.0,74.0,511.20001220703125,5.1999969482421875,7.20001220703125,71.4000015258789,507.6000061035156,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,1,,1.14,181,28,21,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,68.80000305175781,455.0,74.0,462.20001220703125,5.1999969482421875,7.20001220703125,71.4000015258789,458.6000061035156,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,1,,1.23,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,57.86809539794922,562.1836547851562,87.21209716796875,562.1836547851562,29.34400177001953,0.0,72.54009628295898,562.1836547851562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,1,,4.99,181,21,13,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,57.86809539794922,552.192626953125,87.21209716796875,552.192626953125,29.34400177001953,0.0,72.54009628295898,552.192626953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,1,,5.0,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,57.86809539794922,512.6605834960938,87.21209716796875,512.6605834960938,29.34400177001953,0.0,72.54009628295898,512.6605834960938,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,1,,4.99,181,22,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,57.86809539794922,502.6695861816406,87.21209716796875,502.6695861816406,29.34400177001953,0.0,72.54009628295898,502.6695861816406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,1,,5.0,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,57.86809539794922,463.1376953125,87.21209716796875,463.1376953125,29.34400177001953,0.0,72.54009628295898,463.1376953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,1,,4.99,181,21,13,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,57.86809539794922,453.1466979980469,87.21209716796875,453.1466979980469,29.34400177001953,0.0,72.54009628295898,453.1466979980469,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,1,,5.0,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,66.53710174560547,555.03271484375,78.54309844970703,559.3527150154114,12.005996704101562,4.320000171661377,72.54010009765625,557.1927149295807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,1,,0.0,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,66.53710174560547,505.5093078613281,78.54309844970703,509.8293080329895,12.005996704101562,4.320000171661377,72.54010009765625,507.6693079471588,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,1,,0.0,181,28,21,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,66.53710174560547,455.9867858886719,78.54309844970703,460.30678606033325,12.005996704101562,4.320000171661377,72.54010009765625,458.14678597450256,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,1,,0.0,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,54.013999938964844,566.3380126953125,104.93600463867188,572.7990112304688,50.92200469970703,6.46099853515625,79.47500228881836,569.5685119628906,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,1,,0.22,181,2,0,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,87.21209716796875,561.1836547851562,88.21209716796875,562.1836547851562,1.0,1.0,87.71209716796875,561.6836547851562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,2,,11.19,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,87.21209716796875,552.192626953125,88.21209716796875,553.192626953125,1.0,1.0,87.71209716796875,552.692626953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,2,,15.83,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,87.21209716796875,511.66058349609375,88.21209716796875,512.6605834960938,1.0,1.0,87.71209716796875,512.1605834960938,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,2,,15.82,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,87.21209716796875,502.6695861816406,88.21209716796875,503.6695861816406,1.0,1.0,87.71209716796875,503.1695861816406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,2,,15.83,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,87.21209716796875,462.1376953125,88.21209716796875,463.1376953125,1.0,1.0,87.71209716796875,462.6376953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,2,,15.82,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,87.21209716796875,453.1466979980469,88.21209716796875,454.1466979980469,1.0,1.0,87.71209716796875,453.6466979980469,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,2,,15.83,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,88.21209716796875,553.192626953125,88.21209716796875,561.1836547851562,0.0,7.99102783203125,88.21209716796875,557.1881408691406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,2,,14.96,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,88.21209716796875,503.6695861816406,88.21209716796875,511.66058349609375,0.0,7.990997314453125,88.21209716796875,507.6650848388672,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,2,,15.67,181,28,21,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,88.21209716796875,454.1466979980469,88.21209716796875,462.1376953125,0.0,7.990997314453125,88.21209716796875,458.14219665527344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,2,,15.67,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,553.192626953125,93.71660614013672,561.1836547851562,0.0,7.99102783203125,93.71660614013672,557.1881408691406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,2,,18.1,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,503.6695861816406,93.71660614013672,511.66058349609375,0.0,7.990997314453125,93.71660614013672,507.6650848388672,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,2,,18.1,181,28,21,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,454.1466979980469,93.71660614013672,462.1376953125,0.0,7.990997314453125,93.71660614013672,458.14219665527344,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,2,,18.1,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,561.1836547851562,94.71660614013672,562.1836547851562,1.0,1.0,94.21660614013672,561.6836547851562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,2,,16.5,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,552.192626953125,94.71660614013672,553.192626953125,1.0,1.0,94.21660614013672,552.692626953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,2,,18.17,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,511.66058349609375,94.71660614013672,512.6605834960938,1.0,1.0,94.21660614013672,512.1605834960938,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,2,,18.17,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,502.6695861816406,94.71660614013672,503.6695861816406,1.0,1.0,94.21660614013672,503.1695861816406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,2,,18.17,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,462.1376953125,94.71660614013672,463.1376953125,1.0,1.0,94.21660614013672,462.6376953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,2,,18.17,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,93.71660614013672,453.1466979980469,94.71660614013672,454.1466979980469,1.0,1.0,94.21660614013672,453.6466979980469,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,2,,18.17,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,107.0,554.0,109.80000305175781,558.0,2.8000030517578125,4.0,108.4000015258789,556.0,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,3,,3.62,181,25,18,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,107.31909942626953,555.03271484375,116.31909942626953,559.3527150154114,9.0,4.320000171661377,111.81909942626953,557.1927149295807,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,3,,0.0,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,107.31909942626953,505.5093078613281,116.31909942626953,509.8293080329895,9.0,4.320000171661377,111.81909942626953,507.6693079471588,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,3,,0.0,181,28,21,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,107.31909942626953,455.9867858886719,116.31909942626953,460.30678606033325,9.0,4.320000171661377,111.81909942626953,458.14678597450256,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,3,,0.0,181,27,20,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,94.71660614013672,562.1836547851562,128.92660522460938,562.1836547851562,34.209999084472656,0.0,111.82160568237305,562.1836547851562,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,3,,4.99,181,21,13,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,94.71660614013672,552.192626953125,128.92660522460938,552.192626953125,34.209999084472656,0.0,111.82160568237305,552.192626953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,3,,5.0,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,94.71660614013672,512.6605834960938,128.92660522460938,512.6605834960938,34.209999084472656,0.0,111.82160568237305,512.6605834960938,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,3,,4.99,181,22,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,94.71660614013672,502.6695861816406,128.92660522460938,502.6695861816406,34.209999084472656,0.0,111.82160568237305,502.6695861816406,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,1,3,,5.0,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,94.71660614013672,463.1376953125,128.92660522460938,463.1376953125,34.209999084472656,0.0,111.82160568237305,463.1376953125,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,3,,4.99,181,21,13,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,94.71660614013672,453.1466979980469,128.92660522460938,453.1466979980469,34.209999084472656,0.0,111.82160568237305,453.1466979980469,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,2,3,,5.0,181,21,14,0,,,0.0,0.0
cl01,3,table-detector,TABLE,0.9,109.80000305175781,554.0,115.0,561.2000122070312,5.1999969482421875,7.20001220703125,112.4000015258789,557.6000061035156,0,0,0,0.0,0,0,0,0,0,,,0,0,0,,,0,3,,0.71,181,27,20,0,,,0.0,0.0
